question_id,books,categories,coefficient,collection,count_qrp,is_free,knowledge,lessons,similar,sources,specialty,type
DP15_Q7,,,1,ECNi_2021,,0,N097N07 ,,,,neuro ,QRM
DP2_Q10,,,1,ECNi_2019,,0,N188N17 ,,,,pneumo ,QRM
DP6_Q2,,,1,ECNi_2022,,0,N110N20 ,indication_chir_bariatrique ; conseil_hygienodietetique_obesite ; severite_saos ,group_574,,pneumo ,QRM
DP3_Global,HGE ; MIT ; ACP ,,,CCB_2017,,0,,,,calendrier_vaccins ,hge ,
DP9_Q7,,TTT,1,CCB_2017,,0,N344N08 ,,group_97,,gyneco ,QRM
DP9_Q9,,,1,CCB_2016,,0,N335N18 ,,,,ophtalmo ,QRM
DP11_Global,NEP ; URO ; MCA ,,,ECNi_2022,,1,,,,infarctus_renal ,nephro ,
DP6_Q14,,,1,ECNi_2019,,0,N027N32 ,,,,neuro ,QRM
DP12_Q4,,TTT,1,CCB_2017,,0,N234N18 ,,,,cardiovasc ,QRM
QI_Q28,,,1,ECNi_2019,,0,N184N05 ,,group_365,,med_travail ,QRM
QI_Q50,,,1,ECNi_2019,,0,N020N23 ,association_epidemio ,,,sante_pub ,QRM
DP16_Q13,,,1,ECNi_2022,,0,N213N10 ,,group_534,,pedia ,QRM
DP7_Q8,,TTT,1,ECNi_2016,,0,N368N00 ,,,,infectio ,QRM
DP16_Q9,,,1,ECNi_2016,,0,N247N11 ,oct_maculaire_papillaire ,,,ophtalmo ,QRM
DP8_Q7,,,1,ECNi_2019,,0,N354N10 ,,,,chir_dig ,QRM
DP15_Q5,,TTT,1,ECNi_2020,,0,N076N18 ,diag_ttt_sevrage_alcoolique ; gayet_wernicke ,group_269,,neuro ,QRM
QI_Q34,,PHY,1,ECNi_2017,,0,N242N01 ,,,,endoc ,QRM
DP7_Q1,,,1,ECNi_2016,,0,N335N06 ,cat_morsure ,,,infectio ,QRM
QI_Q29,,,1,ECNi_2017,,0,N084N06 ,ttt_pression_intraoculaire ,,,ophtalmo ,QRM
DP6_Q4,,,1,ECNi_2017,,0,N359N03 ,,,,pneumo ,QRU
DP7_Q9,,,1,ECNi_2018,,0,N255N01 ,,group_314,,endoc ,QRM
DP1_Q1,,SEM,1,CCB_2017,,0,N209N03 ,,,,pneumo ,QRM
QI_Q6,,,1,ECNi_2020,,0,N173N04 ,bartonellose ,group_698,,infectio ,QRM
DP7_Q17,,ICO,1,ECNi_2020,,0,N115N11 ,diag_toxidermie ,,,med_interne ,QRM
QI_Q71,,ICO,1,ECNi_2017,,0,N214N06 ,,,,hemato ,QRM
DP12_Q11,,,1,ECNi_2022,,0,N118N17 ,rqth ; reparation_at_mp ,,,mpr ,QRM
DP3_Q1,,SEM,1,ECNi_2020,,0,N110N04 ,diag_ta ; diag_top ,,,psy ,QRM
QI_Q44,,,1,ECNi_2020,,0,N204N06 ,,group_446,,pneumo ,QRM
DP9_Q3,,,1,ECNi_2021,,0,N154N08 ,bilan_pac ; antigenurie_pac ,group_330,,infectio ,QRM
DP10_Q10,,,1,ECNi_2020,,0,N244N05 ,,,,endoc ,QRM
QI_Q32,,TTT,1,ECNi_2022,,0,N163N06 ,,group_656,,infectio ,QRM
DP18_Q3,,IMG,1,CCB_2016,,0,N159N10 ,,group_729,,pneumo ,QRM
QI_Q75,,,1,ECNi_2016,,0,N074N21 ,,,,psy ,QRM
DP3_Q7,,TTT,1,CCB_2016,,0,N342N17 ,,,,cardiovasc ,QRM
DP5_Q7,,SEM,1,ECNi_2017,,0,N335N09 ,,,,cmf ,QRM
DP15_Q1,,,1,CCB_2017,,0,N310N06 ,biopsies_prostate ; aag_gestes_invasifs ,,,uro ,QRM
DP13_Global,MIT ,,,ECNi_2021,,0,,,,,infectio ,
DP1_Q11,,,1,ECNi_2020,,0,N232N12 ,score_cha2ds2_va ,group_456,,cardiovasc ,QRM
DP5_Q8,,,1,ECNi_2020,,0,N216N04 ,,,,hemato ,QRM
QI_Q83,,TTT,1,CCB_2017,,0,N330N07 ,surveillance_heparines ,,,therapeutique ,QRM
DP12_Q8,,,1,ECNi_2018,,0,N261N07 ,gnrp ,group_323,,med_interne ,QRM
DP15_Q6,,PHY,1,ECNi_2019,,0,N317N02 ,,group_664,,hemato ,QRM
QI_Q82,,SEM,1,ECNi_2020,,0,N098N02 ,semiologie_myasthenie ,group_73,,neuro ,QRM
DP11_Global,RHU ,,,ECNi_2016,,0,,,,ttt_osteoporose_meno ,rhumato ,
DP9_Q2,,,1,CCB_2017,,0,N024N10 ,,,,gyneco ,QRM
DP10_Q6,,ICO,1,ECNi_2021,,0,N114N03 ,diag_erythrodermie ,group_243,,dermato ,QRM
QI_Q104,,,1,ECNi_2018,,0,N009N14 ,img ,group_376,,med_legale ,QRM
QI_Q105,,PHY,1,ECNi_2022,,0,N240N06 ,,group_508,,endoc ,QRM
QI_Q107,,,1,CCB_2017,,0,N368N00 ,,group_129,,cardiovasc ,QRM
DP1_Q12,,SEM,1,ECNi_2021,2,0,N034N02 ,,group_420,,gyneco ,QRP
DP7_Q12,,TTT,1,CCB_2017,,0,N330N05 ,,,,med_interne ,QRM
DP9_Q3,,TTT,1,CCB_2017,,0,N024N13 ,,,,gyneco ,QRM
DP8_Q11,,ICO,1,ECNi_2016,,0,N187N15 ,,,,dermato ,QRM
DP8_Q1,,SEM,1,CCB_2017,,0,N158N03 ,,,,pedia ,QRM
DP16_Global,HEM ; DVE ; MIT ; SPU_SPU ,,,ECNi_2017,,0,,,,,hemato ,
QI_Q22,,TTT,1,ECNi_2022,,1,N187N07 ,prick_tests ,,,dermato ,QRM
DP9_Q8,,,1,ECNi_2020,,0,N247N12 ,stades_nephropathie_diabetique ,,,nephro ,QRU
DP15_Q5,,,1,ECNi_2016,,0,N185N06 ,,group_201,,med_interne ,QRM
QI_Q99,,TTT,1,ECNi_2017,,0,N224N15 ,ttt_hta ,,,nephro ,QRM
DP15_Q11,,SEM,1,ECNi_2017,,0,N353N05 ,,,,psy ,QRM
QI_Q72,,,1,ECNi_2017,,0,N058N06 ,diag_schizophrenie ; semiologie_troubles_humeur ; demence_frontale ,,,psy ,QRM
DP14_Global,COT ,,,ECNi_2016,,0,,,,,ortho ,
QI_Q88,,,1,ECNi_2020,,0,N249N05 ,,group_10,,endoc ,QRM
QI_Q112,,,1,ECNi_2019,,0,N323N21 ,,,,sante_pub ,QRM
DP18_Q5,,,1,ECNi_2018,,0,N351N11 ,,,,psy ,QRM
DP10_Q5,,,1,ECNi_2017,,0,N265N10 ,indications_asp ,,,uro ,QRM
DP1_Q6,,ECG,1,ECNi_2016,,0,N231N08 ,lecture_ecg ,group_518,,cardiovasc ,QRM
DP7_Q14,,,1,CCB_2016,,0,N368N00 ,,,,orl ,QRM
DP16_Q14,,,1,ECNi_2016,,0,N368N00 ,,,,ophtalmo ,QRM
QI_Q33,,TTT,1,ECNi_2022,,0,N151N15 ,semiologie_syndrome_meninge ,group_37,,infectio ,QRM
DP17_Global,HGE ; ACP ,,,ECNi_2018,,0,,,,complications_cirrhose ; alcool_foie ; pec_ila ; k_estomac ; fondamentaux_pathologie_digestive ,hge ,
DP13_Q11,,TTT,1,ECNi_2021,,0,N168N08 ,ttt_cystite ,,,infectio ,QRU
QI_Q102,,,1,CCB_2017,,0,N083N01 ,,,,ophtalmo ,QRM
DP9_Q15,,,1,ECNi_2021,,0,N368N00 ,,,,hemato ,QRM
DP16_Q15,,,1,ECNi_2017,,0,N020N03 ,,group_277,,hemato ,QRM
QI_Q84,,PHY,1,ECNi_2020,,0,N175N18 ,,group_371,,infectio ,QRM
DP8_Q9,,,1,ECNi_2020,,0,N309N05 ,,,,onco ,QRU
DP16_Q1,,SEM,1,CCB_2017,,0,N196N03 ,,,,rhumato ,QRM
DP6_Q4,,IMG,1,ECNi_2016,,0,N104N15 ,sep_irm ,group_182,,neuro ,QRM
DP15_Q9,,,1,CCB_2017,,0,N125N08 ,,,,uro ,QRM
DP16_Q15,,,1,ECNi_2016,,0,N081N01 ,,,,ophtalmo ,QRM
QI_Q9,,,1,CCB_2017,,0,N176N17 ,,,,pedia ,QRM
DP5_Q7,,,1,ECNi_2020,,0,N212N06 ,,group_468,,hemato ,QRM
DP17_Q13,,TTT,1,CCB_2017,,0,N084N08 ,ttt_pression_intraoculaire ,,,ophtalmo ,QRM
QI_Q32,,PHY,1,ECNi_2017,,0,N188N03 ,,,,pneumo ,QRM
DP4_Q6,,SEM,1,ECNi_2020,,0,N155N14 ,,,,infectio ,QRM
QI_Q68,,,1,ECNi_2019,,0,N069N02 ,psychique_postpartum ,,,psy ,QRM
DP15_Q13,,TTT,1,ECNi_2021,,0,N135N04 ,douleur_neuropathique ; ttt_douleur_neuropathique ,group_361,,neuro ,QRM
QI_Q60,,SEM,1,ECNi_2016,,0,N280N04 ,,group_223,,hge ,QRM
DP10_Q10,,PHY,1,CCB_2017,,0,N368N00 ,,,,pneumo ,QRM
DP10_Global,URO ; MIT ; NEP ,,,ECNi_2017,,0,,,,,uro ,
QI_Q120,,TTT,1,ECNi_2016,,0,N330N02 ,,,,therapeutique ,QRM
DP14_Q3,,,1,ECNi_2018,,0,N154N08 ,bilan_pac ; antigenurie_pac ,group_330,,infectio ,QRM
DP2_Q6,,,1,ECNi_2017,,0,N247N14 ,recherche_ischemie_myocardique ,group_4,,cardiovasc ,QRM
DP11_Q2,,SEM,1,ECNi_2020,,0,N113N02 ,semiologie_hemangiome ,group_125,,dermato ,QRM
QI_Q38,,IMG,1,ECNi_2018,,0,N334N39 ,,,,ortho ,QRM
DP10_Q13,,,1,ECNi_2021,,0,N115N10 ,,,,dermato ,QRM
DP2_Q10,,SEM,1,ECNi_2022,,0,N214N07 ,orientation_trouble_hemostase ; thrombopenie_grave ; hemorragie_grave_has ,,,hemato ,QRM
QI_Q15,,ICO,1,ECNi_2016,,0,N298N05 ,classification_robbins ,group_214,,cmf ,QRM
QI_Q30,,,1,ECNi_2018,,0,N120N03 ,,,,mpr ,QRM
DP15_Q7,,,1,ECNi_2022,,0,N104N10 ,lcs_sep ,,,neuro ,QRM
DP18_Q9,,SEM,1,ECNi_2020,,0,N200N06 ,,,,rhumato ,QRM
DP13_Q9,,,1,ECNi_2019,,0,N159N09 ,bilan_pac ; investigation_tuberculose ,group_101,,infectio ,QRM
QI_Q96,,,1,ECNi_2022,,0,N013N17 ,,group_679,,med_legale ,QRM
DP15_Q2,,SEM,1,ECNi_2022,,0,N096N03 ,,group_186,,neuro ,QRM
DP16_Q10,,SEM,1,ECNi_2019,,0,N359N02 ,semiologie_hypercapnie ,,,geria ,QRM
QI_Q79,,,1,CCB_2017,,0,N180N03 ,,,,med_travail ,QRM
QI_Q60,,SEM,1,ECNi_2021,,0,N335N02 ,,,,cmf ,QRM
DP14_Q8,,IMG,1,ECNi_2020,,0,N154N12 ,,,,pedia ,QRM
DP5_Q5,,,1,ECNi_2021,,0,N271N05 ,adk_ce_oesophage ,,,hge ,QRU
DP15_Q7,,,1,ECNi_2016,,0,N192N04 ,,,,med_interne ,QRM
DP16_Q1,,,1,ECNi_2020,,0,N087N07 ,,,,orl ,QRM
DP15_Q9,,TTT,1,ECNi_2016,,0,N194N15 ,,group_202,,med_interne ,QRM
QI_Q43,,SEM,1,ECNi_2022,,0,N365N06 ,,,,mpr ,QRM
DP18_Q14,,TTT,1,ECNi_2016,,0,N227N10 ,insuffisance_veineuse_compression ; classification_ceap ,,,cardiovasc ,QRM
QI_Q8,,,1,ECNi_2019,,0,N151N19 ,,,,infectio ,QRM
QI_Q44,,TTT,1,ECNi_2018,,0,N245N09 ,,,,endoc ,QRM
DP3_Q11,,,1,ECNi_2020,,0,N353N10 ,,,,psy ,QRM
QI_Q66,,IMG,1,ECNi_2016,,0,N311N05 ,temps_injection_scanner_abdo ,,,uro ,QRM
DP1_Q11,,PHY,1,ECNi_2018,,0,N268N08 ,,,,nephro ,QRM
DP14_Q1,,,1,ECNi_2021,,0,N334N06 ,,,,anesth_rea ,QRU
QI_Q4,,,1,ECNi_2019,,0,N156N06 ,,,,infectio ,QRM
DP7_Q2,,,1,ECNi_2016,,0,N173N10 ,,,,infectio ,QRM
DP4_Q11,,,1,ECNi_2021,,0,N225N11 ,,,,cardiovasc ,QRM
DP3_Q9,,TTT,1,ECNi_2017,,0,N155N19 ,,,,infectio ,QRM
QI_Q48,,,1,ECNi_2019,,0,N005N07 ,responsabilites_medicales ; responsabilite_penale ; responsabilite_civile_administrative ; responsabilite_disciplinaire ; responsabilite_sans_faute ,,,med_legale ,QRM
DP18_Q3,,TTT,1,ECNi_2016,,0,N330N07 ,prevention_mtev ,,,cardiovasc ,QRM
DP8_Q12,,,1,ECNi_2017,,0,N301N12 ,,,,chir_dig ,QRM
DP3_Q5,,TTT,1,ECNi_2018,,0,N133N08 ,litigieux ; protections_juridiques ,,,geria ,QRM
DP13_Q13,,,1,ECNi_2019,,0,N154N08 ,critere_qualite_prelevements_respi ,group_423,,infectio ,QRM
QI_Q57,,,1,ECNi_2017,,0,N194N11 ,biologie_lupus ,group_42,,med_interne ,QRM
DP5_Q11,,,1,ECNi_2019,,0,N076N19 ,,,,psy ,QRM
DP12_Global,PSY ; PNE ,,,ECNi_2021,,0,,,,,psy ,
DP9_Q6,,,1,ECNi_2022,,0,N279N07 ,bilan_etiologique_cirrhose ,group_525,,hge ,QRM
DP16_Q8,,EPI,1,CCB_2016,,0,N309N03 ,,,,med_travail ,QRM
DP2_Q1,,SEM,1,CCB_2017,,0,N368N00 ,,,,dermato ,QRM
DP12_Q11,,TTT,1,ECNi_2019,,0,N344N08 ,,group_97,,gyneco ,QRM
DP9_Q4,,,1,CCB_2016,,0,N082N17 ,,,,ophtalmo ,QRM
DP18_Q10,,,1,ECNi_2019,,0,N136N04 ,anticoagulants_gestes_invasifs ,,,orl ,QRU
DP13_Q12,,,1,ECNi_2019,,0,N154N08 ,antigenurie_pac ,group_330,,infectio ,QRM
DP1_Q1,,SEM,1,ECNi_2020,,0,N225N03 ,claudication_mi ; aomi_diabete ; score_wells_tvp ; bilan_rachialgie ,,,cardiovasc ,QRU
DP10_Q6,,,1,ECNi_2016,,0,N071N09 ,bilan_anorexie ,,,psy ,QRM
DP8_Q8,,ICO,1,CCB_2016,,0,N320N10 ,,,,rhumato ,QRM
DP12_Q6,,,1,ECNi_2017,,0,N151N07 ,,,,neuro ,QRM
DP5_Global,PSY ,,,ECNi_2019,,0,,,,,psy ,
DP14_Global,NEP ; MIT ; MII ,,,ECNi_2019,,0,,,,indication_epp ,nephro ,
DP5_Q11,,,1,ECNi_2020,,0,N020N03 ,,group_277,,hemato ,QRM
DP11_Q1,,SEM,1,ECNi_2022,,1,N265N08 ,qsofa ,group_261,,uro ,QRM
DP13_Q5,,,1,ECNi_2022,,0,N196N04 ,bilan_bio_polyarthrite ,group_113,,rhumato ,QRM
QI_Q7,,,1,ECNi_2019,,0,N149N06 ,mac_isaac ,group_435,,infectio ,QRU
QI_Q32,,,1,ECNi_2018,,0,N328N04 ,petit_grand_appareillage ,group_352,,mpr ,QRM
DP6_Q3,,,1,ECNi_2016,,0,N092N03 ,,,,neuro ,QRM
DP18_Q5,,,1,CCB_2017,,0,N277N03 ,,,,hge ,QRM
DP1_Q8,,ECG,1,ECNi_2016,,0,N231N16 ,diag_tachycardie_jonctionnelle ; diag_tachycardie_atriale ; diag_fibrillation_ventriculaire ; lecture_ecg ; diag_flutter ,,,cardiovasc ,QRM
QI_Q21,,,1,CCB_2017,,0,N336N06 ,criteres_eme ,,,med_legale ,QRM
QI_Q41,,TTT,1,ECNi_2017,,0,N084N13 ,collyres ,,,ophtalmo ,QRM
DP17_Q6,,TTT,1,CCB_2016,,0,N330N08 ,,,,hemato ,QRM
QI_Q16,,TTT,1,ECNi_2019,,0,N310N07 ,,,,uro ,QRM
DP2_Q14,,,1,ECNi_2016,,0,N075N02 ,sevrage_tabac ,,,pneumo ,QRM
DP7_Q14,,IMG,1,CCB_2017,,0,N207N06 ,,,,med_interne ,QRM
DP12_Q5,,PHY,1,ECNi_2021,,0,N110N15 ,,group_536,,psy ,QRM
QI_Q16,,,1,ECNi_2020,,0,N182N04 ,invalidite ; temps_partiel_therapeutique ; rqth ; visite_reprise ,,,med_travail ,QRM
DP1_Q10,,,1,ECNi_2022,,0,N277N11 ,,,,hge ,QRU
QI_Q98,,,1,ECNi_2018,,0,N012N07 ,certificat_coups_blessures ; prelevement_viol ,group_594,,med_legale ,QRM
DP3_Q15,,PHY,1,ECNi_2016,,0,N272N03 ,,,,chir_dig ,QRM
QI_Q112,,,1,ECNi_2020,,0,N055N11 ,,group_57,,pedia ,QRM
DP11_Q11,,,1,ECNi_2018,,0,N081N02 ,,,,ophtalmo ,QRM
DP14_Q3,,,1,CCB_2017,,0,N319N06 ,,group_105,,hemato ,QRM
DP12_Q12,,,1,CCB_2017,,0,N154N08 ,bilan_pac ; antigenurie_pac ,group_330,,infectio ,QRM
QI_Q97,,,1,ECNi_2016,,0,N157N04 ,,,,infectio ,QRM
QI_Q101,,,1,ECNi_2019,,0,N141N07 ,,,,soins_pall ,QRM
QI_Q40,,,1,CCB_2016,,0,N353N10 ,,,,psy ,QRM
QI_Q67,,ICO,1,ECNi_2017,,0,N175N18 ,semio_dhbnn_dhbn ,group_289,,infectio ,QRU
DP5_Q5,,TTT,1,CCB_2017,,0,N168N15 ,,,,infectio ,QRM
DP12_Q12,,,1,ECNi_2016,,0,N009N18 ,,,,onco ,QRM
DP7_Q10,,,1,ECNi_2017,,0,N272N13 ,eradication_pylori ,,,hge ,QRM
QI_Q94,,SEM,1,ECNi_2022,,0,N095N02 ,bilan_radiculalgie ,,,rhumato ,QRM
DP15_Q8,,,1,CCB_2016,,0,N261N14 ,,,,nephro ,QRM
QI_Q52,,EPI,1,ECNi_2017,,0,N309N03 ,fdr_cancer_poumon ,group_285,,pneumo ,QRM
DP2_Q9,,SEM,1,ECNi_2017,,0,N342N04 ,syncope_epilepsie ,group_3,,cardiovasc ,QRM
DP4_Q9,,TTT,1,ECNi_2021,,0,N232N14 ,fdr_fa ,,,cardiovasc ,QRM
QI_Q83,,SEM,1,ECNi_2022,,0,N042N03 ,classification_tanner ; sd_turner ,,,gyneco ,QRM
QI_Q62,,EFR,1,ECNi_2020,,0,N210N07 ,diag_asthme ; syndrome_pleural ; diag_fpi ; interpretation_efr ,group_346,,pneumo ,QRM
DP14_Q14,,,1,ECNi_2020,,0,N146N08 ,calendrier_vaccinal ; vaccination_pneumocoque ,,,pedia ,QRM
QI_Q36,,,1,CCB_2017,,0,N214N12 ,,,,med_interne ,QRM
QI_Q102,,TTT,1,ECNi_2018,,0,N337N10 ,,group_375,,therapeutique ,QRM
DP4_Q11,,,1,ECNi_2016,,0,N300N05 ,,,,gyneco ,QRM
DP15_Q3,,,1,CCB_2017,,0,N310N07 ,classification_damico ,,,uro ,QRM
DP12_Q8,,,1,ECNi_2019,,0,N261N01 ,,,,gyneco ,QRM
QI_Q81,,SEM,1,ECNi_2018,,0,N225N03 ,palpation_pouls ; vascularisation_mi ; anevrisme_poplite ,group_368,,cardiovasc ,QRM
DP10_Q6,,TTT,1,CCB_2016,,0,N024N06 ,risque_alloimmunisation ,,,gyneco ,QRM
DP2_Q3,,,1,ECNi_2017,,0,N224N04 ,diagnostic_hta ,group_168,,cardiovasc ,QRM
DP8_Q5,,,1,CCB_2017,,0,N154N02 ,,group_92,,pedia ,QRM
DP8_Q5,,,1,ECNi_2021,,0,N185N04 ,epp_inflammation ,group_528,,med_interne ,QRM
DP18_Q3,,IMG,1,CCB_2017,,0,N277N18 ,,,,hge ,QRM
DP12_Q2,,SEM,1,ECNi_2021,,0,N110N17 ,fdr_clinique_saos ,group_6,,psy ,QRM
QI_Q61,,,1,ECNi_2016,,0,N310N06 ,,,,uro ,QRM
DP14_Global,MII ; DVE ; NEP ; MIR ; RHU ,,,CCB_2016,,0,,,,pnds_pti_1 ,med_interne ,
DP6_Q7,,,1,ECNi_2022,,0,N244N06 ,,,,endoc ,QRU
QI_Q47,,,1,ECNi_2022,,0,N209N01 ,rehabilitation_respiratoire ; accompagnement_bpco ; interpretation_efr ,,,pneumo ,QRM
DP9_Q14,,TTT,1,CCB_2017,,0,N344N11 ,,group_643,,gyneco ,QRM
DP7_Q12,,,1,ECNi_2016,,0,N167N03 ,serologie_vhb ,group_190,,infectio ,QRM
DP14_Q1,,SEM,3,ECNi_2020,,0,N147N02 ,,,,pedia ,QRM
DP3_Q9,,,1,ECNi_2021,,0,N211N10 ,,,,pneumo ,QRM
DP15_Q11,,,1,CCB_2017,,0,N125N08 ,,,,uro ,QRM
DP3_Q14,,,1,ECNi_2016,,0,N272N13 ,,,,chir_dig ,QRM
QI_Q12,,,1,ECNi_2021,,0,N157N12 ,qsofa ; atb_pac ,,,therapeutique ,QRM
DP15_Q7,,,1,ECNi_2018,,0,N340N16 ,pec_precoce_avc ; acsos ,group_727,,neuro ,QRM
DP17_Q4,,SEM,1,CCB_2017,,0,N082N07 ,etiologie_myodesopsie_phosphene_metamorphopsie ,,,ophtalmo ,QRM
QI_Q13,,PHY,1,ECNi_2018,,0,N128N04 ,,,,endoc ,QRM
QI_Q31,,,1,CCB_2017,,0,N241N07 ,,,,endoc ,QRM
DP5_Q4,,SEM,1,ECNi_2022,,0,N117N06 ,,,,dermato ,QRM
QI_Q8,,,1,ECNi_2016,,0,N055N01 ,alerte_developpement ,group_57,,pedia ,QRM
DP1_Q10,,TTT,1,ECNi_2016,,0,N330N03 ,,,,cardiovasc ,QRM
DP16_Q2,,,1,CCB_2016,,0,N205N05 ,,,,med_travail ,QRM
DP16_Q1,,SEM,1,CCB_2016,,0,N205N07 ,,,,med_travail ,QRM
DP6_Q10,,,1,ECNi_2018,,0,N048N02 ,,group_312,,pedia ,QRM
QI_Q73,,,1,ECNi_2017,,0,N069N04 ,,,,psy ,QRM
DP18_Q1,,SEM,1,ECNi_2021,,0,N205N02 ,,group_544,,pneumo ,QRU
DP14_Q7,,TTT,1,CCB_2017,,0,N294N12 ,rituximab ,group_108,,hemato ,QRM
QI_Q119,,,1,CCB_2016,,0,N105N04 ,,,,neuro ,QRM
DP10_Q8,,SEM,1,ECNi_2021,,0,N114N11 ,,,,dermato ,QRU
DP10_Q2,,SEM,1,CCB_2017,,0,N359N06 ,semiologie_dra ,group_99,,pneumo ,QRM
QI_Q66,,IMG,1,ECNi_2019,,0,N234N15 ,,group_431,,cardiovasc ,QRM
DP13_Q5,,TTT,1,ECNi_2019,,0,N149N08 ,,group_400,,infectio ,QRU
QI_Q24,,,1,ECNi_2016,,0,N362N06 ,,,,ortho ,QRM
DP12_Q14,,,1,ECNi_2018,,0,N146N08 ,vaccination_pneumocoque ,,,med_interne ,QRM
DP3_Q7,,,1,ECNi_2021,,0,N211N12 ,,,,pneumo ,QRM
DP16_Q5,,,1,ECNi_2018,,0,N162N27 ,,,,dermato ,QRM
DP13_Q12,,TTT,1,CCB_2016,,0,N151N16 ,,,,infectio ,QRM
DP1_Q2,,SEM,1,ECNi_2020,,0,N225N03 ,clinique_aomi ; classification_aomi ,group_453,,cardiovasc ,QRM
DP15_Q10,,,1,ECNi_2017,,0,N353N05 ,evaluation_risque_suicidaire ,,,psy ,QRM
DP16_Q8,,IMG,1,ECNi_2022,,0,N049N24 ,,,,pedia ,QRM
QI_Q14,,,1,ECNi_2018,,0,N213N07 ,diag_anemie_hemolytique ,group_93,,hemato ,QRM
QI_Q64,,,1,ECNi_2021,,0,N261N12 ,histologie_nephropathie_lupique ,group_363,,nephro ,QRU
DP16_Q10,,TTT,1,ECNi_2018,,0,N162N29 ,,group_336,,dermato ,QRM
DP9_Q8,,,1,ECNi_2021,,0,N318N03 ,diag_myelome ,,,hemato ,QRM
DP2_Q12,,,1,CCB_2017,,0,N368N00 ,,,,dermato ,QRM
DP5_Global,MIT ; DVE ; GYO ; PED ,,,CCB_2017,,0,,,,,infectio ,
QI_Q46,,SEM,1,ECNi_2016,,0,N091N05 ,correlation_anatomoclinique_avc ; ci_irm ,group_69,,neuro ,QRM
QI_Q63,,,1,ECNi_2017,,0,N358N08 ,,,,hge ,QRM
DP15_Q12,,TTT,1,ECNi_2016,,0,N194N15 ,histologie_nephropathie_lupique ,,,med_interne ,QRM
QI_Q115,,SEM,1,ECNi_2021,,0,N225N07 ,fdr_mtev ; score_wells_tvp ; rutherford_ischemie ,,,cardiovasc ,QRM
DP6_Q15,,TTT,1,ECNi_2017,,0,N075N26 ,sevrage_tabac ,group_250,,pneumo ,QRM
QI_Q19,,PHY,1,ECNi_2018,,0,N027N46 ,,,,gyneco ,QRM
DP9_Q7,,,1,ECNi_2022,,0,N185N04 ,serologie_vhb ; epp_inflammation ,group_528,,med_interne ,QRM
DP1_Q15,,,1,ECNi_2016,,0,N224N09 ,hta_secondaire ,,,cardiovasc ,QRM
DP1_Q4,,,1,ECNi_2021,,0,N247N08 ,objectif_hba1c ,,,gyneco ,QRU
DP3_Global,MIT ; DVE ,,,ECNi_2017,,0,,,,pec_infections_bacteriennes ,infectio ,
DP9_Q11,,,1,ECNi_2019,,0,N146N06 ,calendrier_vaccinal ,group_410,,pedia ,QRM
DP10_Q6,,SEM,1,ECNi_2022,,0,N363N03 ,semio_fesf ,group_430,,ortho ,QRM
DP2_Q9,,EPI,1,ECNi_2020,,0,N300N11 ,,group_460,,gyneco ,QRM
QI_Q93,,,1,CCB_2016,,0,N340N05 ,,,,ophtalmo ,QRM
QI_Q119,,,1,ECNi_2020,,0,N288N13 ,,,,chir_dig ,QRM
DP2_Q15,,TTT,1,ECNi_2019,,0,N188N16 ,,group_641,,pneumo ,QRM
DP5_Q5,,TTT,1,ECNi_2022,,0,N117N09 ,,group_436,,dermato ,QRM
DP10_Q7,,SEM,1,ECNi_2021,,0,N114N03 ,diag_erythrodermie ,,,dermato ,QRU
DP10_Q5,,IMG,1,ECNi_2018,,0,N319N03 ,ann_arbor ,group_276,,hemato ,QRM
QI_Q38,,PHY,1,ECNi_2020,,0,N218N04 ,cause_eosinophilie ,group_231,,infectio ,QRM
DP4_Q13,,TTT,1,CCB_2017,,0,N098N09 ,,,,neuro ,QRM
QI_Q25,,,1,ECNi_2016,,0,N247N11 ,,,,endoc ,QRM
DP10_Q1,,SEM,1,ECNi_2016,,0,N071N04 ,diag_denutrition ,,,psy ,QRM
QI_Q30,,,1,ECNi_2021,,0,N368N00 ,obstacle_medicolegal ,,,med_legale ,QRM
DP18_Q14,,TTT,1,ECNi_2018,,0,N074N05 ,,,,psy ,QRM
QI_Q63,,,1,CCB_2016,,0,N009N08 ,personne_confiance ,,,med_legale ,QRM
DP17_Q3,,SEM,1,ECNi_2020,,0,N208N02 ,hippocratisme_digital ,,,pneumo ,QRM
DP6_Q5,,,1,ECNi_2020,,0,N096N12 ,,,,mpr ,QRU
DP17_Q11,,TTT,1,ECNi_2019,,0,N339N11 ,,,,cardiovasc ,QRM
QI_Q96,,IMG,1,ECNi_2019,,0,N311N05 ,temps_injection_scanner_abdo ,,,uro ,QRM
DP1_Q12,,,1,ECNi_2018,,0,N268N07 ,bilan_hypercalcemie ,group_635,,nephro ,QRM
DP14_Q2,,,1,CCB_2016,,0,N215N05 ,,,,med_interne ,QRM
DP16_Q5,,SEM,1,ECNi_2016,,0,N082N07 ,,,,ophtalmo ,QRM
QI_Q44,,,1,ECNi_2017,,0,N161N02 ,resistance_enterobacteries ,,,infectio ,QRM
DP2_Q4,,ECG,1,ECNi_2017,,0,N236N02 ,lecture_ecg ,,,cardiovasc ,QRM
DP8_Q8,,SEM,1,ECNi_2022,,0,N110N17 ,diag_saos ; fdr_clinique_saos ; sbau ,group_6,,pneumo ,QRM
DP3_Q15,,,1,ECNi_2022,,0,N184N04 ,,group_50,,med_travail ,QRM
