lesson,Annales,CCB asclepia,Created time,Dernière MAJ,Expiration,ID,Illustrations,Interface,Items,LiSA,QI Frites,Questions codées,Questions partageant même connaissances,Rang,Relecteur,Rédacteur,Similaires,Status,Transféré,Vignette RS,books,is_free,knowledges,sources,title
notation_qroc_edn,"UC1-QI_Q19 (https://www.notion.so/UC1-QI_Q19-2a59ed05ab6b80febebef7a3196699cb?pvs=21), UC1-QI_Q38 (https://www.notion.so/UC1-QI_Q38-2a59ed05ab6b80f9a616e6b4430e25a6?pvs=21), UC1-QI_Q10 (https://www.notion.so/UC1-QI_Q10-2a59ed05ab6b80f9b232fac958bed116?pvs=21), UC1-DP44_Q1 (https://www.notion.so/UC1-DP44_Q1-2a59ed05ab6b806fbbe1cbfce43065ea?pvs=21), UC2-DP39_Q5 (https://www.notion.so/UC2-DP39_Q5-2a59ed05ab6b80c890a6e8d7b967d485?pvs=21), UC2-DP10_Q4 (https://www.notion.so/UC2-DP10_Q4-2a59ed05ab6b809fa3adca64b040dc51?pvs=21), UC1-KFP15_Q2 (https://www.notion.so/UC1-KFP15_Q2-2a59ed05ab6b809080b3f1fe9a7af8ee?pvs=21), UC3-DP33_Q2 (https://www.notion.so/UC3-DP33_Q2-2a59ed05ab6b8006bcb2fc0ec1649784?pvs=21), UC1-KFP32_Q3 (https://www.notion.so/UC1-KFP32_Q3-2a59ed05ab6b80c59c1bdb12cfa29f3b?pvs=21), UC1-DP51_Q1 (https://www.notion.so/UC1-DP51_Q1-2a59ed05ab6b80df8f1ec9545a9f7fcf?pvs=21), UC1-KFP27_Q1 (https://www.notion.so/UC1-KFP27_Q1-2a59ed05ab6b809287f3cd76e3237a48?pvs=21), UC3-DP31_Q2 (https://www.notion.so/UC3-DP31_Q2-2a59ed05ab6b806da48afe4a96aa2573?pvs=21), UC2-KFP41_Q2 (https://www.notion.so/UC2-KFP41_Q2-2a59ed05ab6b8073a2dfcb64924f640e?pvs=21), UC3-DP7_Q1 (https://www.notion.so/UC3-DP7_Q1-2a59ed05ab6b80458477c2de6a348460?pvs=21)",,"August 27, 2025 8:30 PM",,,1262,,https://interface.asclepia.io/admin/datas/lesson/1262/change/,N247,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_circonstances_et_les_diff%C3%A9rents_crit%C3%A8res_diagnostiques_(avec_les_particularit%C3%A9s_chez_l%27enfant)_OIC-247-03-A,"QI_Q820 (https://www.notion.so/QI_Q820-0623e1c8ef78487fa15f5115246b3892?pvs=21), QI_Q1326 (https://www.notion.so/QI_Q1326-1a157de26ab146f88e6549d8da7b49bd?pvs=21), QI_Q1692 (https://www.notion.so/QI_Q1692-25a9ed05ab6b8005a605c3ad76930360?pvs=21), QI_Q3428 (https://www.notion.so/QI_Q3428-25a9ed05ab6b800ea442ea93cb098e55?pvs=21), QI_Q4563 (https://www.notion.so/QI_Q4563-25a9ed05ab6b80109818d7c7af566cea?pvs=21), QI_Q3733 (https://www.notion.so/QI_Q3733-25a9ed05ab6b80239614c3a52cc01c91?pvs=21), QI_Q4296 (https://www.notion.so/QI_Q4296-25a9ed05ab6b8023be70cb7923e5eb37?pvs=21), QI_Q4414 (https://www.notion.so/QI_Q4414-25a9ed05ab6b802e9475e6e1065e2d56?pvs=21), QI_Q4608 (https://www.notion.so/QI_Q4608-25a9ed05ab6b802eaf62e3556f15e5cb?pvs=21), QI_Q3730 (https://www.notion.so/QI_Q3730-25a9ed05ab6b80479ec7cb10b35e46ad?pvs=21), QI_Q3450 (https://www.notion.so/QI_Q3450-25a9ed05ab6b8057a967f2cf71976f7d?pvs=21), QI_Q4580 (https://www.notion.so/QI_Q4580-25a9ed05ab6b8060ac33f22336a12706?pvs=21), QI_Q3315 (https://www.notion.so/QI_Q3315-25a9ed05ab6b8060b8aeeadded7eb3ab?pvs=21), QI_Q4577 (https://www.notion.so/QI_Q4577-25a9ed05ab6b806f8353de58933bf09f?pvs=21), QI_Q4583 (https://www.notion.so/QI_Q4583-25a9ed05ab6b8079931ed6d162a0d0d6?pvs=21), QI_Q4565 (https://www.notion.so/QI_Q4565-25a9ed05ab6b807b94dce3f27c102e1b?pvs=21), QI_Q4555 (https://www.notion.so/QI_Q4555-25a9ed05ab6b80858662f3e1ba2ded68?pvs=21), QI_Q3704 (https://www.notion.so/QI_Q3704-25a9ed05ab6b8090941dd11c6b6df55c?pvs=21), QI_Q4537 (https://www.notion.so/QI_Q4537-25a9ed05ab6b80988ab5e8cc11485ee3?pvs=21), QI_Q4576 (https://www.notion.so/QI_Q4576-25a9ed05ab6b809eac61c29562466c31?pvs=21), QI_Q3710 (https://www.notion.so/QI_Q3710-25a9ed05ab6b80a2baa1e59108d837b4?pvs=21), QI_Q4584 (https://www.notion.so/QI_Q4584-25a9ed05ab6b80a48a73d5178c7bada9?pvs=21), QI_Q3419 (https://www.notion.so/QI_Q3419-25a9ed05ab6b80acbda1c75f2583dfc0?pvs=21), QI_Q4554 (https://www.notion.so/QI_Q4554-25a9ed05ab6b80b186f7d1ee4c7b1086?pvs=21), QI_Q4562 (https://www.notion.so/QI_Q4562-25a9ed05ab6b80b38f53dd7afc6cac59?pvs=21), QI_Q4298 (https://www.notion.so/QI_Q4298-25a9ed05ab6b80bc8d51d05ff356b56e?pvs=21), QI_Q4616 (https://www.notion.so/QI_Q4616-25a9ed05ab6b80c1a001c524d5222b23?pvs=21), QI_Q4545 (https://www.notion.so/QI_Q4545-25a9ed05ab6b80c89589d9ec734761e7?pvs=21), QI_Q3715 (https://www.notion.so/QI_Q3715-25a9ed05ab6b80cf9c83fe320d0802b6?pvs=21), QI_Q3384 (https://www.notion.so/QI_Q3384-25a9ed05ab6b80d0b6b0c55dce21f846?pvs=21), QI_Q4573 (https://www.notion.so/QI_Q4573-25a9ed05ab6b80f086afd6334d0d9a50?pvs=21), QI_Q3706 (https://www.notion.so/QI_Q3706-25a9ed05ab6b80f290e0c0f637231054?pvs=21), QI_Q4569 (https://www.notion.so/QI_Q4569-25a9ed05ab6b80fa94cef590c3d8b4ff?pvs=21), QI_Q3057 (https://www.notion.so/QI_Q3057-25b9ed05ab6b803ba7a6f3765082f3ee?pvs=21), QI_Q2153 (https://www.notion.so/QI_Q2153-25b9ed05ab6b804e896cf21aaf3af81e?pvs=21), QI_Q2843 (https://www.notion.so/QI_Q2843-25b9ed05ab6b80c9a389d0f7b845e450?pvs=21), QI_Q3114 (https://www.notion.so/QI_Q3114-25b9ed05ab6b80da8022fd34ef157f5f?pvs=21), QI_Q3244 (https://www.notion.so/QI_Q3244-25b9ed05ab6b80e3b99ff059638a95f3?pvs=21), QI_Q3107 (https://www.notion.so/QI_Q3107-25b9ed05ab6b80e796bbecaced480413?pvs=21), QI_Q4962 (https://www.notion.so/QI_Q4962-2699ed05ab6b8064917dcd4dd50094ef?pvs=21), QI_Q4989 (https://www.notion.so/QI_Q4989-2699ed05ab6b80849cb1c631f2e3d2da?pvs=21), QI_Q4957 (https://www.notion.so/QI_Q4957-2699ed05ab6b80bfbccada0a3e755640?pvs=21), QI_Q5121 (https://www.notion.so/QI_Q5121-2939ed05ab6b804f8b26d8ffd300bf42?pvs=21), QI_Q826 (https://www.notion.so/QI_Q826-5660f285cf754100894fbc9e317d49ae?pvs=21), QI_Q821 (https://www.notion.so/QI_Q821-606411e0649c4566b8766a25287216c8?pvs=21), QI_Q825 (https://www.notion.so/QI_Q825-689bd99bb66f40a6aa3b7ddd5794cb7f?pvs=21), QI_Q1188 (https://www.notion.so/QI_Q1188-7ca1dd1b2ce24b13a3039a66f329f166?pvs=21), QI_Q1229 (https://www.notion.so/QI_Q1229-9373373758d54ece896ef42175e66ecb?pvs=21), QI_Q839 (https://www.notion.so/QI_Q839-aaff908b15c7429c8f7074d0813cfad6?pvs=21), QI_Q873 (https://www.notion.so/QI_Q873-e907ce120d4147feac43b4427616cf4a?pvs=21), QI_Q1233 (https://www.notion.so/QI_Q1233-fdc7f3bd8ef24fc0b1e952f9c098b24e?pvs=21), QI_Q1026 (https://www.notion.so/QI_Q1026-3a4b5af3380847ecb81769c352445dde?pvs=21), QI_Q3674 (https://www.notion.so/QI_Q3674-25a9ed05ab6b80e2ba64d87072dc5edc?pvs=21), QI_Q4066 (https://www.notion.so/QI_Q4066-25a9ed05ab6b802d927ad3a8cbf58d20?pvs=21), QI_Q4055 (https://www.notion.so/QI_Q4055-25a9ed05ab6b804bac31f76f3b87a86f?pvs=21), QI_Q3914 (https://www.notion.so/QI_Q3914-25a9ed05ab6b80e9a378cca8b67d9230?pvs=21), QI_Q3984 (https://www.notion.so/QI_Q3984-25a9ed05ab6b80b9bcc6d5f1f37dce62?pvs=21)","UC1-QI_Q19,UC1-QI_Q38,UC1-QI_Q10,UC1-DP44_Q1,UC2-DP39_Q5,UC2-DP10_Q4,UC1-KFP15_Q2,UC3-DP33_Q2,UC1-KFP32_Q3,UC1-DP51_Q1,UC1-KFP27_Q1,UC3-DP31_Q2,UC2-KFP41_Q2,UC3-DP7_Q1","https://www.notion.so/2a59ed05ab6b809287f3cd76e3237a48, https://www.notion.so/89782d4cf5324eaa97fc8dfbca01512e",A,Dana Smaily,Denis,"https://www.notion.so/1e29ed05ab6b80e9a823e14f577790e2,https://www.notion.so/1ce9ed05ab6b80d29c40f8aa98601a83,https://www.notion.so/2a59ed05ab6b807da052c5595a366ca4",Publiée,Non réalisé,Pas de vignette,SPU_SPU (https://www.notion.so/SPU_SPU-c6389188e0b841268ede395b2f9e106b?pvs=21),,N247N03 (https://www.notion.so/N247N03-479ab093b63b447a8b7b2f52bfc09793?pvs=21),,Notations QROC aux EDN
raisonnement_strabisme,,,"August 30, 2025 11:01 AM",,,1261,,https://interface.asclepia.io/admin/datas/lesson/1261/change/,N52,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_le_raisonnement_diagnostique_face_%C3%A0_un_strabisme_de_l%27enfant_OIC-052-06-B,QI_Q242 (https://www.notion.so/QI_Q242-47c0daf358444eef9e7b5e7bf492c823?pvs=21),,"https://www.notion.so/2a5f28216f4b45d2ab21807925d080f5, https://www.notion.so/565829008e524f7e9c662a25c6de17c8",B,Denis,Otman,,Publiée,Non réalisé,Pas de vignette,OPH (https://www.notion.so/OPH-aeb942dfb8a44a73a318349a30471708?pvs=21),,N052N06 (https://www.notion.so/N052N06-a65b2424edb74aafaaafdfabe438f577?pvs=21),,"Raisonnement diagnostique face à un strabisme de l’enfant "
etiologies_stenose_artere_renale,UC3-QI_Q32 (https://www.notion.so/UC3-QI_Q32-2a59ed05ab6b80718c98fd598cb1371e?pvs=21),,"August 31, 2025 12:06 PM",,,1260,,https://interface.asclepia.io/admin/datas/lesson/1260/change/,"N263,N263","https://livret.uness.fr/lisa/2026/Savoir_%C3%A9voquer_le_diagnostic_de_st%C3%A9nose_de_l%27art%C3%A8re_r%C3%A9nale_OIC-263-06-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_deux_principales_causes_de_st%C3%A9nose_de_l%27art%C3%A8re_r%C3%A9nale_OIC-263-07-B","QI_Q1241 (https://www.notion.so/QI_Q1241-888eae20d7dc4247a4cd2eb47866ca34?pvs=21), QI_Q1240 (https://www.notion.so/QI_Q1240-c3139e017eed4fc080982119d03299aa?pvs=21)",UC3-QI_Q32,,"A,B",Denis,manolo,,Publiée,Non réalisé,Pas de vignette,NEP (https://www.notion.so/NEP-d090aa92851f4f88a3bac671a533d5a8?pvs=21),,"N263N06 (https://www.notion.so/N263N06-02b79602022645778d2855391dfed0e8?pvs=21), N263N07 (https://www.notion.so/N263N07-0967b9b669ae49e2bb12fb73ddfd5d9d?pvs=21)",,Principales étiologies de sténose de l’artère rénale
severite_BPCO,"DP8_Q6 (https://www.notion.so/DP8_Q6-aed7987cc7fb4621895ed9f8c4f077fb?pvs=21), QI_Q5 (https://www.notion.so/QI_Q5-ee98bbc2bfdc424bb5c1ca9595c42d1c?pvs=21)",,"August 31, 2025 2:05 PM",,,1259,,https://interface.asclepia.io/admin/datas/lesson/1259/change/,"N209,N209","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_signes_paracliniques_de_gravit%C3%A9_OIC-209-06-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_%C3%A9l%C3%A9ments_du_diagnostic_positif_et_du_diagnostic_diff%C3%A9rentiel_OIC-209-03-A","QI_Q3058 (https://www.notion.so/QI_Q3058-25b9ed05ab6b80028b46cbc6d97edba2?pvs=21), QI_Q3054 (https://www.notion.so/QI_Q3054-25b9ed05ab6b80c78076f7f58b531d9c?pvs=21)","DP8_Q6,QI_Q5","https://www.notion.so/3463646f32b4491eae32e8b590b5e6d0, https://www.notion.so/3d87a016fa3249ff9c07722f82245b10, https://www.notion.so/634231fe8d7e4c3399fd6ea38ad63055, https://www.notion.so/681b0d0095a943baacbcec1023ebdf08, https://www.notion.so/c86a5974d5c04907917c5eeaa277f7dc, https://www.notion.so/ce5eaa9e67494673ac5cb5dcad0c3ed1, https://www.notion.so/eb5c10212c2b481b88884605ea433135, https://www.notion.so/ee98bbc2bfdc424bb5c1ca9595c42d1c","A,A",,Dana Smaily,https://www.notion.so/1ce9ed05ab6b80d99128c463d38546e6,A relire,Non réalisé,Pas de vignette,,,"N209N06 (https://www.notion.so/N209N06-5659b5154a0b44f291fb06b5c6669673?pvs=21), N209N03 (https://www.notion.so/N209N03-fd6d449308624b8ba6ea36cee30530d3?pvs=21)",,Gradation de la sévérité d’une bronchopneumopathie chronique obstructive
troubles_personnalité,"UC3-QI_Q47 (https://www.notion.so/UC3-QI_Q47-438643734909459e809c7c9d430b883e?pvs=21), QI_Q73 (https://www.notion.so/QI_Q73-8c959ba4217e4840824da731f1a09607?pvs=21), QI_Q44 (https://www.notion.so/QI_Q44-40d61182997d4226b67c14808bd97dd6?pvs=21), QI_Q85 (https://www.notion.so/QI_Q85-0364a6eecf9c4359a667c289931ea300?pvs=21), UC3-QI_Q13 (https://www.notion.so/UC3-QI_Q13-1239ed05ab6b80f99e50c71900d6fcfd?pvs=21), UC3-DP14_Q1 (https://www.notion.so/UC3-DP14_Q1-2a59ed05ab6b80bd93f4fb5c99e8512d?pvs=21)",,"August 31, 2025 2:55 PM",,,1258,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1258/change/,N66,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_s%C3%A9miologie_OIC-066-73-A,"QI_Q4535 (https://www.notion.so/QI_Q4535-25a9ed05ab6b800ea6a2d5b3ced3ec7a?pvs=21), QI_Q4536 (https://www.notion.so/QI_Q4536-25a9ed05ab6b8060bc75c33034268797?pvs=21), QI_Q4555 (https://www.notion.so/QI_Q4555-25a9ed05ab6b80858662f3e1ba2ded68?pvs=21), QI_Q4537 (https://www.notion.so/QI_Q4537-25a9ed05ab6b80988ab5e8cc11485ee3?pvs=21), QI_Q4534 (https://www.notion.so/QI_Q4534-25a9ed05ab6b80bb8ee2f912f511578e?pvs=21)","UC3-QI_Q47,QI_Q73,QI_Q44,QI_Q85,UC3-QI_Q13,UC3-DP14_Q1","https://www.notion.so/0364a6eecf9c4359a667c289931ea300, https://www.notion.so/1239ed05ab6b80f99e50c71900d6fcfd, https://www.notion.so/40d61182997d4226b67c14808bd97dd6, https://www.notion.so/438643734909459e809c7c9d430b883e, https://www.notion.so/8c959ba4217e4840824da731f1a09607",A,Victor K,Dima,,Publiée,Non réalisé,Pas de vignette,PSY (https://www.notion.so/PSY-ef2a135d3a4c486e812ea75f3d9a4aa5?pvs=21),,N066N73 (https://www.notion.so/N066N73-56e26d9dbc1b4828af0b52d257441166?pvs=21),,"Troubles de la personnalité "
semio_dra,,,"September 7, 2025 9:50 AM",,,1279,,https://interface.asclepia.io/admin/datas/lesson/1279/change/,"N359,N359,N359","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_d%C3%A9finition_de_la_d%C3%A9tresse_et_de_l%27insuffisance_respiratoire_aigu%C3%AB_OIC-359-01-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_crit%C3%A8res_de_diagnostic,_les_variations_avec_l%27%C3%A2ge_OIC-359-02-A,https://livret.uness.fr/lisa/2026/Reconna%C3%AEtre_les_signes_de_gravit%C3%A9_cliniques_et_gazom%C3%A9triques_OIC-359-06-A","QI_Q4261 (https://www.notion.so/QI_Q4261-25a9ed05ab6b80eea4c7d58da7063d0b?pvs=21), QI_Q4262 (https://www.notion.so/QI_Q4262-25a9ed05ab6b80f9bcb6e3b6e91d09bf?pvs=21), QI_Q3060 (https://www.notion.so/QI_Q3060-25b9ed05ab6b800faf70ef9ce6777015?pvs=21), QI_Q4257 (https://www.notion.so/QI_Q4257-25a9ed05ab6b80119432ecbdd9fd020b?pvs=21)",,"https://www.notion.so/1239ed05ab6b80efa3a2eb5160ebb19e, https://www.notion.so/d461e94b19d44ab793324ed6329238c8,https://www.notion.so/1239ed05ab6b8004acb2dd43afaaccc8, https://www.notion.so/32f33de34ef24ca1ac32e7c3a9c26623, https://www.notion.so/39b2c9b3208c43728ec77b8d72f23964, https://www.notion.so/4311698a23c44cd486381521e16e4080, https://www.notion.so/67ad71eae7ff42e0a8b21478bd52de64, https://www.notion.so/97ebe0306afd4fd092d84b942f2c3f90, https://www.notion.so/dc51a5f3f7464754857449e0bade3764, https://www.notion.so/f4a8b972ddcd4f10b954cc3de4cb66d3","A,A,A",Victor K,Dana Smaily,,Publiée,Non réalisé,Pas de vignette,"PNE (https://www.notion.so/PNE-919294f827b84a9a9180f7679a2c1170?pvs=21), MIR (https://www.notion.so/MIR-ebaa00d93ea4444b8d820001833c3bc5?pvs=21)",,"N359N01 (https://www.notion.so/N359N01-a1327e03a04d46c4b596b760366c48c8?pvs=21), N359N02 (https://www.notion.so/N359N02-5243b21781494689b167735ef8cf6371?pvs=21), N359N06 (https://www.notion.so/N359N06-2d2e8eafc9ea4818be6b93539067466f?pvs=21)",,"Sémiologie de la détresse respiratoire aiguë "
proteinurie_physio_patho,UC2-DP39_Q4 (https://www.notion.so/UC2-DP39_Q4-2a59ed05ab6b8012b881fd52ad1a3b2b?pvs=21),,"September 11, 2025 11:38 AM",,,1265,,https://interface.asclepia.io/admin/datas/lesson/1265/change/,"N264,N259,N259","https://livret.uness.fr/lisa/2026/Savoir_quantifier_une_prot%C3%A9inurie_OIC-264-03-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_d%C3%A9finition_de_la_prot%C3%A9inurie_physiologique_OIC-259-01-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_d%C3%A9finition_de_la_prot%C3%A9inurie_pathologique_OIC-259-02-A","QI_Q1219 (https://www.notion.so/QI_Q1219-186d2ab4dab848c9a67a0d03e6c75ad7?pvs=21), QI_Q1221 (https://www.notion.so/QI_Q1221-3ee98c0e63f14c288a17076c0ab1316c?pvs=21), QI_Q1226 (https://www.notion.so/QI_Q1226-47313e8b0ca04a78aa71b87ddf7c1022?pvs=21), QI_Q1233 (https://www.notion.so/QI_Q1233-fdc7f3bd8ef24fc0b1e952f9c098b24e?pvs=21)",UC2-DP39_Q4,"https://www.notion.so/75585692365f4f7fa15d4f31000f4bb8,https://www.notion.so/eca9bd7ede7a4f80bacaf1ca460fecaf","A,A,A",Dana Smaily,manolo,,Publiée,Non réalisé,Pas de vignette,NEP (https://www.notion.so/NEP-d090aa92851f4f88a3bac671a533d5a8?pvs=21),,"N264N03 (https://www.notion.so/N264N03-3e967199b5614b7dbbc03002ed4866a8?pvs=21), N259N01 (https://www.notion.so/N259N01-2d0ddcb547d4418ab089ebdf020ad1f8?pvs=21), N259N02 (https://www.notion.so/N259N02-dc22d672ebb0436b9a2a516d7a1fb844?pvs=21)",,Protéinurie physiologique et pathologique
hémolyse,,,"September 12, 2025 6:14 PM",,,1266,,https://interface.asclepia.io/admin/datas/lesson/1266/change/,N213,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27une_an%C3%A9mie_OIC-213-04-A,"QI_Q3714 (https://www.notion.so/QI_Q3714-25a9ed05ab6b807d87e8cab38aa6710e?pvs=21), QI_Q3313 (https://www.notion.so/QI_Q3313-25a9ed05ab6b80e09f83d1da91a7b1c0?pvs=21), QI_Q5133 (https://www.notion.so/QI_Q5133-2ac9ed05ab6b80e08ee1c32887dafb8c?pvs=21), QI_Q5134 (https://www.notion.so/QI_Q5134-2ac9ed05ab6b8043b5a8e41029d89f94?pvs=21)",,"https://www.notion.so/02896e7baafe41cba0944fe47749bc6f, https://www.notion.so/1239ed05ab6b8074a607e01e42c35de3",A,Victor K,Dima,,Publiée,Non réalisé,Pas de vignette,HEM (https://www.notion.so/HEM-58376ef0b4724a19aa26b12d52d62aa8?pvs=21),,N213N04 (https://www.notion.so/N213N04-5b13f6ea0e04432497d0f4623325490a?pvs=21),,"Mécanismes des hémolyses "
syndrome_anémique,,,"September 12, 2025 6:41 PM",,,1267,,https://interface.asclepia.io/admin/datas/lesson/1267/change/,"N213,N213","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27une_an%C3%A9mie_OIC-213-04-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_crit%C3%A8res_de_gravit%C3%A9_d%27une_an%C3%A9mie_OIC-213-05-A","QI_Q3312 (https://www.notion.so/QI_Q3312-25a9ed05ab6b80afaaf5c50c3feb7069?pvs=21), QI_Q3313 (https://www.notion.so/QI_Q3313-25a9ed05ab6b80e09f83d1da91a7b1c0?pvs=21), QI_Q5134 (https://www.notion.so/QI_Q5134-2ac9ed05ab6b8043b5a8e41029d89f94?pvs=21)",,"https://www.notion.so/02896e7baafe41cba0944fe47749bc6f, https://www.notion.so/1239ed05ab6b8074a607e01e42c35de3","A,A",Victor K,Dima,,Publiée,Non réalisé,Pas de vignette,HEM (https://www.notion.so/HEM-58376ef0b4724a19aa26b12d52d62aa8?pvs=21),,"N213N04 (https://www.notion.so/N213N04-5b13f6ea0e04432497d0f4623325490a?pvs=21), N213N05 (https://www.notion.so/N213N05-b3c8d59639924ee8ad92112554ce5d6c?pvs=21)",,Manifestations cliniques d’un syndrome anémique
enquete_meta_os,,,"September 13, 2025 10:09 AM",,,1268,,https://interface.asclepia.io/admin/datas/lesson/1268/change/,N307,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_principaux_%C3%A9l%C3%A9ments_de_l%27enqu%C3%AAte_%C3%A9tiologique_devant_une_m%C3%A9tastase_osseuse_inaugurale_OIC-307-07-B,QI_Q2841 (https://www.notion.so/QI_Q2841-25b9ed05ab6b806f9a19f07a59a669c2?pvs=21),,,B,Denis,Dana Smaily,,Publiée,Non réalisé,Pas de vignette,RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21),,N307N07 (https://www.notion.so/N307N07-9e1d30f0562d418f81c8f32b7461f493?pvs=21),,Enquête diagnostique devant une métastase osseuse
clinique_pr,"UC3-DP6_Q1 (https://www.notion.so/UC3-DP6_Q1-2a59ed05ab6b805582d8d3e4ce2a96be?pvs=21), UC3-DP6_Q2 (https://www.notion.so/UC3-DP6_Q2-2a59ed05ab6b8096be85e2b06547177a?pvs=21)",,"September 13, 2025 10:52 AM",,,1269,,https://interface.asclepia.io/admin/datas/lesson/1269/change/,N196,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_positif_de_la_polyarthrite_rhumato%C3%AFde_OIC-196-03-A,QI_Q2926 (https://www.notion.so/QI_Q2926-25b9ed05ab6b80fa873ed71d15dbe4b5?pvs=21),"UC3-DP6_Q1,UC3-DP6_Q2","https://www.notion.so/270a635fe8fa4a5c94525674e91fa5d1, https://www.notion.so/9c6a8e776b4744aabc48f1c6061aee3e, https://www.notion.so/d20982024bed4e75ad759826a0f93152, https://www.notion.so/fe8611c73f9e49d9b5814fa451c6d6b3",A,Denis,Dana Smaily,https://www.notion.so/1ce9ed05ab6b8075922bc921ef64f15a,Publiée,Non réalisé,Pas de vignette,RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21),,N196N03 (https://www.notion.so/N196N03-71e6b717562c477e8939405fc4a21160?pvs=21),,"Manifestations cliniques de la polyarthrite rhumatoïde "
examens_complementaires_pr,UC3-DP6_Q2 (https://www.notion.so/UC3-DP6_Q2-2a59ed05ab6b8096be85e2b06547177a?pvs=21),,"September 13, 2025 10:54 AM",,,1270,,https://interface.asclepia.io/admin/datas/lesson/1270/change/,N196,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_examens_compl%C3%A9mentaires_polyarthrite_rhumato%C3%AFde_OIC-196-04-A,"QI_Q2924 (https://www.notion.so/QI_Q2924-25b9ed05ab6b800d91acd903e365fee6?pvs=21), QI_Q2923 (https://www.notion.so/QI_Q2923-25b9ed05ab6b80598deed50cdb3c1352?pvs=21), QI_Q2925 (https://www.notion.so/QI_Q2925-25b9ed05ab6b80eb8505dd53c921ed4a?pvs=21), QI_Q4907 (https://www.notion.so/QI_Q4907-26a9ed05ab6b8063bb58e46d78e2d913?pvs=21), QI_Q645 (https://www.notion.so/QI_Q645-4afb8973834d4c979d38a3e5c34c1231?pvs=21), QI_Q2917 (https://www.notion.so/QI_Q2917-25b9ed05ab6b8036a89ef0f85040f18d?pvs=21), QI_Q2919 (https://www.notion.so/QI_Q2919-25b9ed05ab6b805cb661c72a2a9d27a3?pvs=21)",UC3-DP6_Q2,"https://www.notion.so/0fc5168ed0f941bb9843b40b4543595c, https://www.notion.so/130ce4c5098f403a9de055bd00db98f4, https://www.notion.so/37e27fb4cf264c7fbc58e9c3da05d63b, https://www.notion.so/891e29af45d546069d6cfd2ab71de87f, https://www.notion.so/d738ac4031dd4c85a98dbfd20ac5e44a, https://www.notion.so/ee9f43d8a7984e51b32848696dc18c69",A,Denis,Dana Smaily,,Publiée,Non réalisé,Pas de vignette,RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21),,N196N04 (https://www.notion.so/N196N04-cdb2df52d5804a38a3d619cfaaf7425d?pvs=21),,Explorations complémentaires d’une polyarthrite rhumatoïde
